event	E	sd	signal/noise	char_func_max
CMTSOLUTION_201308120949A	0.9839527837882486	0.022324703985097703	138.92586920050587	0.9824288296056335
CMTSOLUTION_201005241618A	3.031615278761881	0.056021403501166786	348.21292823565454	-0.766529781921312
CMTSOLUTION_201402101206A	1.6151439445033318	0.0999076928988864	39.121089063562565	0.9873278323245434
CMTSOLUTION_200802141009A	0.7897736479233857	0.16595481917823116	7207.954095912895	0.8494976838168654
CMTSOLUTION_201003111439A	0.9577832728906616	0.01627551025232524	7361.790741228627	0.9973440348430463
CMTSOLUTION_201201101837A	1.432874089170765	0.08574437651003006	5231.213125062492	0.9579662083070715
CMTSOLUTION_200906062033A	0.8864394268784597	0.03222520742482801	202.46960330455738	0.9653631397932936
CMTSOLUTION_201304060442A	0.7632174025984123	0.037306232935816044	3387.545592767242	0.9887110652476065
CMTSOLUTION_200810122055A	1.1541325321117395	0.035227477976332314	125.71347603605096	0.8258766046211721
CMTSOLUTION_201208261505A	0.8858792843282429	0.023768535635162253	898.7742350792555	0.9777287595073074
CMTSOLUTION_201111072235A	2.1217607821410494	0.13068867691952543	118.1177450943672	-0.9296679898765356
CMTSOLUTION_201103112011A	1.0657225068136553	0.04185009828300284	7.747149735921495	0.8859503235878768
CMTSOLUTION_200907040649A	0.7898464317669998	0.0512124030693251	319.94691882799304	0.9869833058320027
CMTSOLUTION_200802131958A	1.5435044345233435	0.12593196871138643	305.5992619161103	0.9614237159995459
CMTSOLUTION_201304201312A	1.0733820566859658	0.026633899443614717	177.9074207264959	0.9628507302723304
CMTSOLUTION_200905191735A	1.7216009850305658	0.14253244554472594	107.0194201143409	0.9022171887730153
CMTSOLUTION_200811240902A	2.550805777483176	0.2920198886888372	3742.9319682272344	-0.8143690804979529
CMTSOLUTION_201305140032A	0.6654626488876733	0.01786565718468281	298.9083214420317	-0.6772666241811356
CMTSOLUTION_200808100820A	0.9137650111483074	0.10427781505067596	624.4701296358955	0.8945362586458376
CMTSOLUTION_201102120117A	1.0305146668432612	0.05478730659359991	17.201661124103026	0.9811800444804648
CMTSOLUTION_200807080742A	1.2441070683839948	0.03918736759004301	312.34103502598197	0.9812901789987648
CMTSOLUTION_200906162005A	1.1512668072267445	0.035186213821958315	430.72281242677445	0.9708416448254784
CMTSOLUTION_201101022020A	0.9380287405478827	0.06240310012538848	7127.99451659409	0.9950810319135946
CMTSOLUTION_201004042240A	0.671394289099007	0.18564414125258225	2965.721699073716	0.9380113625757892
CMTSOLUTION_200908280151A	0.9689240293125257	0.09685847954420995	2628.010721281857	0.8888291444654317
CMTSOLUTION_201204150557A	1.4955522312374643	0.07451886855295164	337.8228807357378	0.8864699465919735
CMTSOLUTION_201307041716A	1.2372692667903356	0.052278856962911555	248.5638760163522	0.8625463644935832
CMTSOLUTION_201012151129A	2.6365982620013924	0.25053928782895835	39.89879268445858	0.6607396390419961
CMTSOLUTION_201310041726A	NOT FOUND	NOT FOUND	477.4961120656302	0.3355295341268663
CMTSOLUTION_201306061153A	NOT FOUND	NOT FOUND	32.980967016783964	0.5836991597646817
CMTSOLUTION_200804190312A	0.7861981764596009	0.10179802178734745	128.81446279189896	0.8362141721235228
CMTSOLUTION_201009270008A	0.9361136229014722	0.010365485969112914	252.85730425594983	0.9655675192555497
CMTSOLUTION_201401282222A	0.9517734398535762	0.04227690913149302	129.0329881239444	0.9840954373577406
CMTSOLUTION_200806050216A	1.1371367240119357	0.12879266427980562	248.58706288723403	0.9368489062027691
CMTSOLUTION_201111300047A	1.5122693044579902	0.2451308629706202	176.27148611533923	0.7821480885293893
CMTSOLUTION_200801090826A	0.6120309137620368	0.0977716229898037	2995.587342305923	0.8759034635185402
CMTSOLUTION_201210141013A	0.5885835622735779	0.03865782713309688	159.8014576219816	0.8466506511369613
CMTSOLUTION_200808042045A	DiffNPTS	DiffNPTS	DiffDelta	DiffNPTS
