event	E	sd	signal/noise	char_func_max
CMTSOLUTION_201308120949A	0.9521694923495121	0.0762471705502099	116.696846805794	0.9608746811189152
CMTSOLUTION_201005241618A	NOT FOUND	NOT FOUND	433.4822227134678	-0.45941567000880107
CMTSOLUTION_201402101206A	0.6318080714488863	0.10675980039583513	20.633746799315894	0.6284217056962657
CMTSOLUTION_200802141009A	0.8874443984607869	0.006125459683811765	6349.403081556459	0.9710012046513976
CMTSOLUTION_201003111439A	0.783554683313245	0.01564360418518033	4656.231951053744	0.9831890332660388
CMTSOLUTION_201201101837A	1.1654208925630736	0.011691585664447371	3633.513300519946	0.9457478293092669
CMTSOLUTION_200906062033A	0.8605703382325963	0.06251523043004782	349.20902546852153	0.9846061576351206
CMTSOLUTION_201304060442A	0.8912181967634393	0.08524201995962076	2955.1754318935796	0.8918781060946684
CMTSOLUTION_200810122055A	1.39229407875816	0.07912383998677025	193.01031812986514	0.7308599752092714
CMTSOLUTION_201208261505A	1.301391303428883	0.10942326325969583	606.686544540976	0.8506187686237947
CMTSOLUTION_201111072235A	0.8366080100869663	0.09113077734057173	150.21319870006317	0.8244863437199682
CMTSOLUTION_201103112011A	0.7448350006744228	0.027684386274558048	16.301850343975293	0.8956663627293625
CMTSOLUTION_200907040649A	0.9289348893110002	0.04794271033459555	359.078109987356	0.9896845694300136
CMTSOLUTION_200802131958A	1.206675220685226	0.1739422062365457	263.9453521778372	-0.9035146943644098
CMTSOLUTION_201304201312A	0.811492022267664	0.05613393246483932	250.9267374882047	0.8486478998023647
CMTSOLUTION_200905191735A	0.5471555180862065	0.0473591221591126	132.38685150953063	0.9476719073534194
CMTSOLUTION_200811240902A	NOT FOUND	NOT FOUND	3086.2601547927607	0.4616610137079765
CMTSOLUTION_201305140032A	0.8557951649397323	0.17583543933560622	353.23389417813337	0.7902666541485927
CMTSOLUTION_200808100820A	0.7642133367650196	0.06434652209102378	798.9791777861793	0.6244953805103689
CMTSOLUTION_201102120117A	0.8561866696916156	0.040548569942019205	13.93091994590651	0.9886311844105372
CMTSOLUTION_200807080742A	0.7271691267340534	0.0705936257007123	551.3814280659	0.9420736548787159
CMTSOLUTION_200906162005A	0.9729341237479369	0.02903751105754264	453.6386011415609	0.9440882836949319
CMTSOLUTION_201101022020A	0.7057780171749795	0.02213291482037777	7025.929902196977	0.957085122252945
CMTSOLUTION_201004042240A	0.5660169089868653	0.03181406079145711	2199.5208981212418	0.9652039555960534
CMTSOLUTION_200908280151A	1.1249709174419018	0.4178058041700852	2074.3697062647316	0.719306842256375
CMTSOLUTION_201204150557A	0.7197421241225471	0.02781094124269186	446.17694554758475	0.8714122559842691
CMTSOLUTION_201307041716A	0.8586488427112844	0.026313863808097936	240.48975946363538	0.9609710551892388
CMTSOLUTION_201012151129A	NOT FOUND	NOT FOUND	45.61987497565087	0.5653668427784642
CMTSOLUTION_201310041726A	0.5613103202741921	0.036241779300244255	686.2299501516513	0.960137471614743
CMTSOLUTION_201306061153A	0.8984444247007844	0.06793979638398503	37.9760573995152	0.6755733802463293
CMTSOLUTION_200804190312A	0.7864997294397206	0.1006597901238269	136.08245907280184	0.7568057227405541
CMTSOLUTION_201009270008A	0.8539276306276729	0.06665822997369547	265.0317898523765	0.9467596712795092
CMTSOLUTION_201401282222A	0.8977950962822121	0.0375029292458269	140.40470222494685	0.9957813134463209
CMTSOLUTION_200806050216A	0.9948110061239847	0.02247266110709582	462.1558329709439	0.9716606102067841
CMTSOLUTION_201111300047A	1.8720817521473014	0.24322947901518174	178.41369731618232	0.7404381360442193
CMTSOLUTION_200801090826A	0.6814567506973427	0.1861513708291937	4244.773322006249	0.8515530548028952
CMTSOLUTION_201210141013A	0.6794709603781478	0.041842081285694804	268.83153836976646	0.9896139940346695
CMTSOLUTION_200808042045A	DiffNPTS	DiffNPTS	DiffDelta	DiffNPTS
CMTSOLUTION_201004302316A	0.9404456875620429	0.055108950207836335	5993.679433573293	0.9344266404438042
CMTSOLUTION_201004231003A	0.9762397961394605	0.0671192478049747	731.4930051471756	0.9865883215417535
CMTSOLUTION_201310312303A	0.8040306162056929	0.015187327227190803	1832.0597107772523	0.9913506785580092
CMTSOLUTION_200904070423A	0.7346206028229048	0.07307839215524321	5364.392824156149	0.9466169566512715
CMTSOLUTION_201204112255A	0.8884729319533452	0.026995377490432224	2086.0100022835413	0.997031296905439
CMTSOLUTION_201301302015A	0.6783205417181845	0.015849038678544158	2272.7708195606383	0.9688086773169163
CMTSOLUTION_200912100230A	1.5380629558968941	0.19927843737941384	89.00664781421688	-0.6839718106260212
CMTSOLUTION_200907061453A	0.8745629023920234	0.014923900212624562	312.697188698853	0.9648528719654613
CMTSOLUTION_201105280547A	1.119009036811127	0.21980024481466906	35.7942026724896	0.885915485202157
CMTSOLUTION_200908031800A	1.4712995396166169	0.5913460973092992	11014.198442097722	0.9085058898609487
CMTSOLUTION_201006010326A	1.00885792909057	0.02799219004476473	449.37658490798435	0.9624220044567083
CMTSOLUTION_200805201353A	0.9743108070178451	0.051002804877102036	434.3890614475308	0.9642801901033613
CMTSOLUTION_200808262100A	2.4901732697357857	0.09661356583642722	455.51703047855017	-0.7748208507887782
CMTSOLUTION_201005190415A	NOT FOUND	NOT FOUND	137.9915327832369	0.5182046716141647
CMTSOLUTION_201204171903A	1.0091356928315598	0.01748642279487355	614.5159357538698	0.9889098012638848
CMTSOLUTION_201206070405A	0.8306015886904894	0.05798057154414905	767.493942327781	0.9934731537339785
CMTSOLUTION_201308070906A	1.2689406809037174	0.22710268040407622	162.66062376824436	0.7683347648280179
CMTSOLUTION_200908031840A	1.5314513284684634	0.5936786482748933	1714.9683634806315	0.8373665858752547
CMTSOLUTION_200906191405A	1.071698834696843	0.0044933927135755196	1591.0515847691831	0.8895822778984317
CMTSOLUTION_200810301515A	1.0540372493150991	0.028464482365623846	137.2294741671367	0.9758503027710151
CMTSOLUTION_201402180927A	0.8655167212542696	0.14665485871916556	449.3925100724474	0.9173776736757914
CMTSOLUTION_201107160026A	0.8470456543613457	0.029979302990928706	295.29401905920594	0.9945812538818549
CMTSOLUTION_201104071311A	1.4406256148773422	0.17199324908457794	15943.384247064034	-0.6888407148204032
CMTSOLUTION_201002271900A	0.7986919382795512	0.0075157294375968586	14.455167505464745	0.9935347539603276
CMTSOLUTION_201306242204A	0.9333716490437907	0.016446056541964224	3974.961502013797	0.987064281719173
CMTSOLUTION_200908171011A	1.4652862922271226	0.09942016619907908	1483.7877402692452	0.8319753107034287
CMTSOLUTION_201302010536A	1.4354152500651913	0.085866192372828	47.33436834001873	0.9283178826391606
CMTSOLUTION_201201151421A	1.113707236878832	0.09887956125203633	521.6897905931116	0.9583218427611021
CMTSOLUTION_201306050447A	1.0507243752696331	0.026436862769048452	380.4102789754817	0.9872898404779447
CMTSOLUTION_201001220046A	0.9770126634520783	0.04763696780938134	204.12352345634133	0.8072609742967174
CMTSOLUTION_201003051147A	0.7887425015499676	0.0263005915189496	565.7151578559974	0.9961285035579377
CMTSOLUTION_200802270654A	0.6178426638833908	0.021018490724299305	147.70048311823126	0.9872290362514499
CMTSOLUTION_200905120126A	0.7351673395414317	0.02508882895798616	182.26154053920612	0.9636849792472016
CMTSOLUTION_201106240309A	1.036959472227013	0.058254780840008305	5835.9763729793995	0.9472853232097039
CMTSOLUTION_201310121311A	1.0957020109958662	0.10807544389937657	9980.488266876902	0.8782607445572621
CMTSOLUTION_201112271521A	1.2164728657806756	0.09864849790449312	10620.018782848147	0.9798608388734831
CMTSOLUTION_201204200121A	2.2667873936885004	0.14555231057506482	75.60818552238337	0.9215376525695913
CMTSOLUTION_201310311202A	1.5156663130297063	0.24943653288513	990.1259215969621	0.9720608523326842
CMTSOLUTION_201109181240A	0.7256732891039881	0.03809768732433988	2726.4819624837987	0.8710646168873574
