event	E	sd	signal/noise	char_func_max
CMTSOLUTION_201308120949A	1.1325953125465211	0.3427659068751516	97.3547935907617	-0.7556683080681907
CMTSOLUTION_201005241618A	NOT FOUND	NOT FOUND	300.73984337770946	-0.33810129225402424
CMTSOLUTION_201402101206A	0.8890379574396032	0.14177114471576746	6.113844083909069	0.8874705262497413
CMTSOLUTION_200802141009A	0.8700714165784147	0.09708871020002684	1321.2311669280916	0.964960316451455
CMTSOLUTION_201003111439A	1.3364972961278245	0.06237523920660607	1107.2203619354923	0.8727337944497849
CMTSOLUTION_201201101837A	NOT FOUND	NOT FOUND	373.3223988972391	0.3199677863368633
CMTSOLUTION_200906062033A	0.9468114205583222	0.061736324998327284	449.1360276711713	0.7977409695364726
CMTSOLUTION_201304060442A	0.6647123105592699	0.03768038745823158	1052.3054695076466	0.8120235651697268
CMTSOLUTION_200810122055A	0.8718935165626923	0.034210709103021306	25.126872402365052	0.760302695897708
CMTSOLUTION_201208261505A	NOT FOUND	NOT FOUND	291.18864682224114	-0.59020680831145
CMTSOLUTION_201111072235A	NOT FOUND	NOT FOUND	16.383797885668265	0.5223109184849819
CMTSOLUTION_201103112011A	1.7376338913102973	0.026357420796620526	29.854007643552915	0.8841561652160703
CMTSOLUTION_200907040649A	0.7502725461613801	0.012804624672308137	82.67492222199908	0.920793144154977
CMTSOLUTION_200802131958A	0.5513134212972189	0.02438511089794331	26.914973981819834	-0.8864722638219332
CMTSOLUTION_201304201312A	1.2991072052070771	0.09405571973110863	510.30509517915505	0.7797234414039222
CMTSOLUTION_200905191735A	NOT FOUND	NOT FOUND	158.03243515193265	0.5738863630431159
CMTSOLUTION_200811240902A	NOT FOUND	NOT FOUND	488.27246594242627	0.29329226276116865
CMTSOLUTION_201305140032A	0.8602603448172795	0.07590300299763052	67.57001530267442	0.9411122665838129
CMTSOLUTION_200808100820A	1.8021968975436116	0.17776475229300565	420.4506420555232	0.7353361057207182
CMTSOLUTION_201102120117A	0.8250873989986385	0.0702962834657643	11.422652739301942	0.7884737662425945
CMTSOLUTION_200807080742A	0.9204156008074824	0.029021661264384088	951.038430311695	0.9347536037536566
CMTSOLUTION_200906162005A	0.7538588504991179	0.0282333523646298	336.15359779356487	0.9329910844898077
CMTSOLUTION_201101022020A	0.7081734695645403	0.0064526373323500865	867.4457995541925	0.9534531299835504
CMTSOLUTION_201004042240A	0.7097507162754766	0.06675254859334512	2047.2079669042173	0.8677506450347403
CMTSOLUTION_200908280151A	0.5922116635673922	0.04396308827026246	812.2428652636063	0.93220077304798
CMTSOLUTION_201204150557A	0.8979630198846076	0.14284133714490188	146.25855832601667	0.9761608375778917
CMTSOLUTION_201307041716A	1.0428583748598717	0.2529459467274733	46.516771508361515	-0.7932038673286412
CMTSOLUTION_201012151129A	0.609495751786188	0.018274773835579156	26.251804803665202	0.6681125914103057
CMTSOLUTION_201310041726A	0.6972664662061022	0.09640316810533303	281.98784575561365	0.9006574100290995
CMTSOLUTION_201306061153A	NOT FOUND	NOT FOUND	26.024714896371204	0.532354868474895
CMTSOLUTION_200804190312A	1.0810483476063188	0.33242504280096397	41.115716715310555	0.9755195279264334
CMTSOLUTION_201009270008A	1.1328854006639366	0.014906809359441464	268.6347620437741	0.8912690386996014
CMTSOLUTION_201401282222A	0.9768777972182408	0.10050002016562012	44.459914951435366	0.944699653663188
CMTSOLUTION_200806050216A	0.4855482327756279	0.026903348621738866	37.56501553160244	0.8784267087583321
CMTSOLUTION_201111300047A	0.8116628147032272	0.06358274587374842	61.42646665391987	0.7489185481082449
CMTSOLUTION_200801090826A	0.9483009461924047	0.0071954611121846845	349.854059158538	0.917759048182126
CMTSOLUTION_201210141013A	1.2608498792474974	0.15444217808327765	146.66752693123453	0.9137671366510921
CMTSOLUTION_200808042045A	DiffNPTS	DiffNPTS	DiffDelta	DiffNPTS
CMTSOLUTION_201004302316A	1.1342674161381214	0.12461681788947099	3243.322494343368	0.6828322725883306
CMTSOLUTION_201004231003A	0.6325089414329268	0.03787207134807285	169.70393526090373	0.9006527039072856
CMTSOLUTION_201310312303A	0.6372595778727488	0.007896876486181353	145.47896423634577	0.7737747849341542
CMTSOLUTION_200904070423A	1.0596185537392038	0.03344918735219321	2872.4812301118204	0.9363935912765148
CMTSOLUTION_201204112255A	0.8529284609774644	0.045903755984627	2286.3793298588776	0.9341508450655271
CMTSOLUTION_201301302015A	0.7545125649494152	0.03513900992260393	298.3330954803293	0.9568957091034974
CMTSOLUTION_200912100230A	2.087153121279043	0.3030801341900307	12.8456436992549	0.7714958749915708
CMTSOLUTION_200907061453A	1.1906364734227541	0.09843175579159087	106.13994009292557	0.9777430125545348
CMTSOLUTION_201105280547A	1.0150727342288464	0.08290217814862384	52.07851567029761	0.8276132965032691
CMTSOLUTION_200908031800A	0.9669533780885926	0.03184881151170441	10407.566412770928	0.9889972349292045
CMTSOLUTION_201006010326A	0.7328060079842507	0.0468471101407621	86.43442106576559	0.974447455390677
CMTSOLUTION_200805201353A	0.8570492158279456	0.08361503425992839	358.9483606465834	0.810504128934185
