event	E	sd	signal/noise	char_func_max
CMTSOLUTION_201308120949A	1.0501133578294914	0.07733955013597738	195.09137521863718	0.9894319651987682
CMTSOLUTION_201005241618A	NOT FOUND	NOT FOUND	290.1228400622938	-0.5896906605893616
CMTSOLUTION_201402101206A	1.2390727698752189	0.11708801939084683	42.81767649702064	0.8826476730571907
CMTSOLUTION_200802141009A	0.6451355985216807	0.0985136629238944	3235.2931383320324	0.884105219557277
CMTSOLUTION_201003111439A	0.8380625987877851	0.0912356424786932	5371.946062999235	0.9446153955182468
CMTSOLUTION_201201101837A	0.7286311810421291	0.04769670819491658	4546.265264220416	0.7571536751369852
CMTSOLUTION_200906062033A	0.9550927994497886	0.05918058336646196	107.15439959954224	0.9872133130224098
CMTSOLUTION_201304060442A	1.0580154057718667	0.08277595072935837	1793.8571090001897	0.9706724829785712
CMTSOLUTION_200810122055A	1.2397503311704516	0.5373652454756521	105.05601159286607	0.7006260855135618
CMTSOLUTION_201208261505A	0.9266469429802561	0.06661774293568493	631.6582523973696	0.9280949545861705
CMTSOLUTION_201111072235A	0.4328819277229574	0.037689173888794454	79.38674983754395	0.9141590270927573
CMTSOLUTION_201103112011A	1.139399236834531	0.07438729786912113	7.010480908199278	0.9751169018615967
CMTSOLUTION_200907040649A	0.9106351089101338	0.11230329186442789	154.86431883144502	0.9549355304887704
CMTSOLUTION_200802131958A	1.849231019527713	0.12510125672287456	286.5330547798584	-0.9491927169249167
CMTSOLUTION_201304201312A	0.7820923542354674	0.0494551018944336	93.97229911753855	0.9365626427593523
CMTSOLUTION_200905191735A	0.9795753676282474	0.041829156100299636	90.5127751434012	0.9625905301802686
CMTSOLUTION_200811240902A	0.5540944104914143	0.07517954041183315	2149.727249510837	0.9085627052678253
CMTSOLUTION_201305140032A	NOT FOUND	NOT FOUND	264.8734318530436	0.5761715855556984
CMTSOLUTION_200808100820A	1.4014668449112135	0.16652135729709786	460.67682674779263	0.8856947473475524
CMTSOLUTION_201102120117A	1.0050393325807685	0.09296922733523755	17.39286066371313	0.9069028319261254
CMTSOLUTION_200807080742A	1.1148599133176085	0.09315214617917274	106.47452379380621	0.9813103845245525
CMTSOLUTION_200906162005A	1.0911026647816338	0.13055293450564825	255.28284880017674	0.9504317255396012
CMTSOLUTION_201101022020A	0.8920703470053518	0.04584795646536099	2582.5088355119165	0.985383073072038
CMTSOLUTION_201004042240A	1.0677325018431245	0.10667312419894871	2053.6338054393723	0.9307410923712378
CMTSOLUTION_200908280151A	2.2191125787907717	0.19269235403241036	1084.3886263139887	-0.8785981470354635
CMTSOLUTION_201204150557A	0.7870378168471607	0.08823841345343497	240.40876685959182	0.8631926945059009
CMTSOLUTION_201307041716A	0.8373508435894675	0.11027232808494167	71.07146091598798	0.9733414883694721
CMTSOLUTION_201012151129A	1.6819684891995215	0.20663529695346652	33.85644480859388	0.6658517531283633
CMTSOLUTION_201310041726A	NOT FOUND	NOT FOUND	648.5188369688776	-0.5219122503472788
CMTSOLUTION_201306061153A	NOT FOUND	NOT FOUND	17.144694374113037	-0.37105791202150373
CMTSOLUTION_200804190312A	1.109892362923441	0.3323514845898677	142.35454204194136	0.906865391767088
CMTSOLUTION_201009270008A	0.9848753726560187	0.06305536599165196	191.78084679110555	0.9898338062367938
CMTSOLUTION_201401282222A	1.0070868610723591	0.0765638736490792	119.16119722988631	0.9805849379155359
CMTSOLUTION_200806050216A	0.831466640079007	0.024650460206367665	131.75162651339198	0.9777430192922014
CMTSOLUTION_201111300047A	1.0684563779282013	0.09209272407494866	133.39606584990167	0.6336665700666464
CMTSOLUTION_200801090826A	1.6637516480336492	0.2186015035370113	2387.5727226904883	0.8518759645958767
CMTSOLUTION_201210141013A	NOT FOUND	NOT FOUND	78.24201009728685	0.5850576732886802
CMTSOLUTION_200808042045A	DiffNPTS	DiffNPTS	DiffDelta	DiffNPTS
CMTSOLUTION_201004302316A	0.9045442538505163	0.06565239684822188	4994.0149763502395	0.9907076327225499
CMTSOLUTION_201004231003A	0.9639595575765043	0.020786557063883607	204.7687396668333	0.9798429858009158
CMTSOLUTION_201310312303A	1.0058014408121947	0.029259916028762434	845.2261032700803	0.9906416468984308
CMTSOLUTION_200904070423A	1.0380337645011877	0.03896177420102396	3437.214416467532	0.9927482998535907
CMTSOLUTION_201204112255A	0.8959360063830947	0.09804874281153607	241.54561776284254	0.9681343184249944
CMTSOLUTION_201301302015A	0.9568397438798438	0.02035436153526498	1726.594975940735	0.9956609614403407
CMTSOLUTION_200912100230A	2.1920305536588445	0.31079250225629423	166.91448200960036	-0.8359248487840173
CMTSOLUTION_200907061453A	1.0640560424362002	0.031360576279091314	107.81659072586118	0.9828193104923035
CMTSOLUTION_201105280547A	1.0946076502296358	0.02445510133257401	15.308644357302171	0.8162863421891325
CMTSOLUTION_200908031800A	0.5750097135744158	0.07697399337262552	2646.9463529455456	0.8170270560875258
CMTSOLUTION_201006010326A	1.0355384270973422	0.060736227900264894	166.43618329325392	0.9719967913439896
CMTSOLUTION_200805201353A	0.9446010782915387	0.028467681616976038	275.5246420958076	0.9962635875138166
