event	E	sd	signal/noise	char_func_max
CMTSOLUTION_201308120949A	0.7252813164580416	0.03641785806971625	69.19458380426995	-0.803210206878849
CMTSOLUTION_201005241618A	NOT FOUND	NOT FOUND	319.2519301909196	-0.5466623788460298
CMTSOLUTION_201402101206A	0.7173280223122833	0.12241451289069714	6.762612457434148	-0.7672525057803141
CMTSOLUTION_200802141009A	1.3824595999380522	0.06261881506362516	1424.2403284891059	0.9028682798448596
CMTSOLUTION_201003111439A	NOT FOUND	NOT FOUND	317.08281477529	0.32764306107097757
CMTSOLUTION_201201101837A	NOT FOUND	NOT FOUND	145.3272772774675	-0.41731365704650586
CMTSOLUTION_200906062033A	0.5763115789833727	0.13632387639857443	146.50065991083073	0.6668936008985185
CMTSOLUTION_201304060442A	0.5704082598586057	0.08028145929857725	437.14385185713263	-0.9215147799380544
CMTSOLUTION_200810122055A	2.0752217206139383	0.0953761277579301	36.830719934353105	-0.7455893899233859
CMTSOLUTION_201208261505A	NOT FOUND	NOT FOUND	235.06541278477457	-0.28394013972507487
CMTSOLUTION_201111072235A	1.2065669828078627	0.16977106407649825	22.26017122339416	-0.6806914358305599
CMTSOLUTION_201103112011A	0.7826266061610635	0.10226408316193612	47.12262740328565	0.9514129296369522
CMTSOLUTION_200907040649A	1.8844055260705888	0.3508428930549439	87.02309439990293	-0.6989566524533607
CMTSOLUTION_200802131958A	1.337732821762107	0.018079217681708743	21.055831583900694	-0.83854145782361
CMTSOLUTION_201304201312A	0.8322728617048354	0.09963516717559424	73.72229980251643	0.8482794593442528
CMTSOLUTION_200905191735A	0.9561093792797193	0.023263580707665432	65.25872128359356	0.8221218198264009
CMTSOLUTION_200811240902A	2.5635209018521303	0.31650725656645967	398.5184541493803	0.7727591150552549
CMTSOLUTION_201305140032A	NOT FOUND	NOT FOUND	100.10814218068272	-0.41871379156613936
CMTSOLUTION_200808100820A	2.8252555938789077	0.31175538783392454	82.9218131795621	-0.8103718451344525
CMTSOLUTION_201102120117A	1.1202455982618138	0.135280756849188	7.110213163650696	0.7716703625060534
CMTSOLUTION_200807080742A	4.680356985805954	0.13597051797101384	96.4644807145861	0.833449983417924
CMTSOLUTION_200906162005A	1.6724123199530274	0.40727557552903265	44.05110407989082	-0.6721389010549821
CMTSOLUTION_201101022020A	1.5406604639490133	0.08210823740832314	68.88125986788043	-0.6189524642558052
CMTSOLUTION_201004042240A	0.6357382128680658	0.002248497247528474	1902.0332172569165	0.9358685208663564
CMTSOLUTION_200908280151A	0.8201863469344248	0.07204995262323481	556.4362908333491	0.9506577216474617
CMTSOLUTION_201204150557A	NOT FOUND	NOT FOUND	147.18317189034036	-0.5212067025625453
CMTSOLUTION_201307041716A	NOT FOUND	NOT FOUND	25.585721103681422	-0.4275667139499188
CMTSOLUTION_201012151129A	NOT FOUND	NOT FOUND	15.616275607910985	-0.3095388155305546
CMTSOLUTION_201310041726A	2.0776047586249295	0.20078962378435988	48.067159133287554	-0.7183577359111761
CMTSOLUTION_201306061153A	NOT FOUND	NOT FOUND	43.133831843023124	0.3499274764724491
CMTSOLUTION_200804190312A	3.566911770602432	0.2668131301971645	32.115210701694416	0.6561178372874913
CMTSOLUTION_201009270008A	0.8745173849091804	0.03613638476036719	140.25146371649237	0.8911215453945909
CMTSOLUTION_201401282222A	0.8192296838262967	0.07894355888252627	14.25578757872206	0.862453951949485
CMTSOLUTION_200806050216A	0.7212888496622342	0.007488685243180588	8.925242811879075	0.9278836108772733
CMTSOLUTION_201111300047A	NOT FOUND	NOT FOUND	38.33046367871721	0.46874901511644623
CMTSOLUTION_200801090826A	1.0658881200299646	0.09297009646842685	378.7874759329264	0.8431939067350955
CMTSOLUTION_201210141013A	1.2221359490679966	0.07502756288422548	87.64026210272354	0.959275111773656
CMTSOLUTION_200808042045A	DiffNPTS	DiffNPTS	DiffDelta	DiffNPTS
CMTSOLUTION_201004302316A	NOT FOUND	NOT FOUND	269.47838172051513	0.5640893325093441
CMTSOLUTION_201004231003A	NOT FOUND	NOT FOUND	35.590856816838624	-0.5474646290268674
CMTSOLUTION_201310312303A	NOT FOUND	NOT FOUND	7.086091755841757	0.4057668950358586
CMTSOLUTION_200904070423A	0.5082435588890254	0.04585695933432066	505.1318334434892	-0.7157455787780116
CMTSOLUTION_201204112255A	0.8428123491970583	0.16286693169289274	236.14949276739412	0.7261433024023631
CMTSOLUTION_201301302015A	NOT FOUND	NOT FOUND	67.21238764616194	-0.5571018885123661
CMTSOLUTION_200912100230A	0.630772363033588	0.02898414419195009	5.541529644515638	0.8258612082672248
CMTSOLUTION_200907061453A	NOT FOUND	NOT FOUND	70.92844947754067	0.5362412297906266
CMTSOLUTION_201105280547A	0.987980896946119	0.12070842788682869	50.6125408448861	0.8160011276453133
CMTSOLUTION_200908031800A	1.0865402061958387	0.13815952337650086	1841.1313068054064	0.9715642356664766
CMTSOLUTION_201006010326A	NOT FOUND	NOT FOUND	29.619076866060666	-0.5504101896851469
CMTSOLUTION_200805201353A	1.7224463391823974	0.5300403323748559	54.50104214013003	0.8296572502034356
CMTSOLUTION_200808262100A	2.588149080247144	0.21301881006199744	197.25221792954895	-0.6332448287183989
CMTSOLUTION_201005190415A	1.182410785337525	0.11893380299175206	81.65574837088698	-0.7692156043668734
CMTSOLUTION_201204171903A	0.36566167181419834	0.009526389680170042	10.489415075573387	-0.9349919362044901
CMTSOLUTION_201206070405A	NOT FOUND	NOT FOUND	26.704784227742294	-0.562334757969062
CMTSOLUTION_201308070906A	0.8786147475368122	0.07402306742559588	1291.2481238484702	0.9199587459205617
CMTSOLUTION_200908031840A	1.071580892893364	0.12170778132322452	145.96072095525665	0.8876483302398568
CMTSOLUTION_200906191405A	NOT FOUND	NOT FOUND	213.32787227797064	0.58656925598795
CMTSOLUTION_200810301515A	NOT FOUND	NOT FOUND	12.84485564919812	0.5604324066610371
CMTSOLUTION_201402180927A	NOT FOUND	NOT FOUND	18.81263796942981	0.32941011050842756
CMTSOLUTION_201107160026A	NOT FOUND	NOT FOUND	67.78552766689371	0.5033782171724878
CMTSOLUTION_201104071311A	NOT FOUND	NOT FOUND	648.1262787951139	-0.4915038307238337
CMTSOLUTION_201002271900A	NOT FOUND	NOT FOUND	18.42631735088071	0.2627788078620456
CMTSOLUTION_201306242204A	NOT FOUND	NOT FOUND	405.86039024570255	0.09966652326596145
CMTSOLUTION_200908171011A	1.139916798867502	0.19524369182931514	398.5269682555421	0.959363228664063
CMTSOLUTION_201302010536A	1.0695031812720917	0.13353953269534344	17.301442567791426	-0.8357994376770395
CMTSOLUTION_201201151421A	1.234735961918425	0.06162772852171033	20.651697469112726	-0.7602306527605931
CMTSOLUTION_201306050447A	0.9289549468711433	0.08900861928828839	18.6913157268371	-0.8457485015368449
CMTSOLUTION_201001220046A	0.8346033174491047	0.10318795549242929	79.31394510072931	0.7968729713153576
CMTSOLUTION_201003051147A	1.166749052413539	0.22162815714297804	93.17481339826918	0.6087606399755513
CMTSOLUTION_200802270654A	0.955430440778644	0.05012770132908889	30.878813922678994	0.9547310786795857
CMTSOLUTION_200905120126A	NOT FOUND	NOT FOUND	31.140403236354558	-0.2561459258592477
CMTSOLUTION_201106240309A	NOT FOUND	NOT FOUND	963.2877437014834	0.08995421268872567
CMTSOLUTION_201310121311A	0.924080158721354	0.3574029860331359	1835.0352434812612	0.6180604763759743
CMTSOLUTION_201112271521A	0.46373944477131357	0.13456969978924088	719.5787885225873	0.6501834954751037
CMTSOLUTION_201204200121A	0.9403489088381444	0.0669451455016643	19.300466617253445	0.947188514171971
CMTSOLUTION_201310311202A	1.0285699474031	0.05069782979300198	22.431974370991433	0.8799197346172415
CMTSOLUTION_201109181240A	1.6375390701934263	0.1974722104898442	330.84621522085934	-0.7041711638521717
CMTSOLUTION_201002180113A	0.7224234507221332	0.02554199294265728	45.434882300261854	0.7594676496652286
CMTSOLUTION_201109091941A	0.5400295937703047	0.0600412222557928	402.8277171118625	0.96033053269431
CMTSOLUTION_201107161959A	0.8132411446448473	0.10423741982879552	14.298138739946667	-0.7021564100406327
CMTSOLUTION_200909020755A	NOT FOUND	NOT FOUND	761.4939238050886	-0.5036347980759049
CMTSOLUTION_201011031118A	0.7470773980046302	0.13824211797687622	5.358259612103447	-0.977418013831968
CMTSOLUTION_200905100116A	NOT FOUND	NOT FOUND	18.53339490909609	-0.5682928917528368
CMTSOLUTION_201304051300A	0.9115909472119461	0.02432600169885041	67.38712449575567	0.9502114393067328
CMTSOLUTION_201003031744A	1.49564550412547	0.01619460596793967	21.268712534703425	0.8159228439963068
CMTSOLUTION_201001032148A	1.355076485309226	0.28570426249954856	222.56394370640135	-0.9279403268251079
CMTSOLUTION_201211161812A	1.5181682171222355	0.24080971617319546	53.68501349566361	0.8428257706506789
CMTSOLUTION_201007181948A	NOT FOUND	NOT FOUND	62.209203511631785	0.577227764591019
CMTSOLUTION_201103130126A	0.688349374952656	0.043623272581493566	82.29529405809191	0.9403682686981863
CMTSOLUTION_201208101837A	0.6365158699121556	0.10539584953353556	159.5648907977479	-0.6317434243157644
CMTSOLUTION_201310251710A	0.969849929188368	0.013151887768736893	356.43394366391595	0.8138092291515838
CMTSOLUTION_200912170137A	1.6847861581057422	0.2926705116545431	526.9308897263944	0.7506657724853407
CMTSOLUTION_201205070440A	0.896929109070049	0.1350756492377537	420.1894060592599	0.8344348981227109
CMTSOLUTION_201211190944A	NOT FOUND	NOT FOUND	17.85856581363242	-0.3749886951692218
CMTSOLUTION_201001032236A	1.4404877870261192	0.40306703679874056	52.16693380945571	-0.914343146289606
CMTSOLUTION_200802250836A	0.7205381424431597	0.01482215633110367	155.962804849853	0.9344059901931787
CMTSOLUTION_201210300249A	1.017127826436885	0.09562202609313068	324.93082351240673	0.8658018493577088
CMTSOLUTION_201104091257A	0.707147419770539	0.04252498114773195	116.37865642609938	0.9647369719560168
CMTSOLUTION_201005232246A	0.9422536048576601	0.05095130384200897	147.58372691595477	-0.8431553393949027
CMTSOLUTION_201203252237A	3.556108712606854	0.5493308976389114	293.0788308046202	-0.7699316367650597
CMTSOLUTION_201109021347A	1.1124578060242953	0.12393008671136045	25.96455334499545	0.6548692804485402
CMTSOLUTION_201011100405A	0.6258751575361552	0.029170918374204748	5.476762709689148	-0.7660460055542975
CMTSOLUTION_200804231828A	1.3022844532003721	0.028689228119456962	125.27606268916756	0.8395569739784537
CMTSOLUTION_201310120210A	NOT FOUND	NOT FOUND	14.464917245927854	0.383235930873973
CMTSOLUTION_201004132349A	1.0345502880175994	0.04273059427109865	1881.9595615095984	0.9483117108926982
